,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
2178016,Japan,JPN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1992,0.0295504618824363
2178017,Japan,JPN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1992,79696644592.8915
2178018,Japan,JPN,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1992,71622670000.0
2178019,Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,1992,17.4126837286821
2178020,Japan,JPN,"Trademark applications, direct nonresident",IP.TMK.NRES,1992,22654.0
2178021,Japan,JPN,"Trademark applications, direct resident",IP.TMK.RESD,1992,188357.0
2178022,Japan,JPN,"Trademark applications, total",IP.TMK.TOTL,1992,211011.0
2178023,Japan,JPN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,1992,87.0
2178024,Japan,JPN,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,1992,26.899999618530305
2178025,Japan,JPN,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,1992,18.5
2178026,Japan,JPN,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,1992,32.9000015258789
2178027,Japan,JPN,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,1992,51.5
2178028,Japan,JPN,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,1992,57.4000015258789
2178029,Japan,JPN,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,1992,47.4000015258789
2178030,Japan,JPN,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,1992,21.5
2178031,Japan,JPN,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,1992,24.100000381469695
2178032,Japan,JPN,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,1992,19.7000007629395
2178033,Japan,JPN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,1992,2.29999995231628
2178034,Japan,JPN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,1992,2.29999995231628
2178035,Japan,JPN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,1992,2.09999990463257
2178036,Japan,JPN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,1992,2.09999990463257
2178037,Japan,JPN,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,1992,2.2000000476837203
2178038,Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1992,2.2000000476837203
2178039,Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1992,4.099999904632569
2178040,Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,1992,3.9000000953674303
2178041,Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,1992,4.59999990463257
2178042,Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,1992,4.40000009536743
2178043,Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,1992,4.40000009536743
2178044,Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,1992,4.099999904632569
2178045,Japan,JPN,Urban population,SP.URB.TOTL,1992,96414127.0
2178046,Japan,JPN,Urban population (% of total),SP.URB.TOTL.IN.ZS,1992,77.61
2178047,Japan,JPN,Urban population growth (annual %),SP.URB.GROW,1992,0.424917158819216
2178048,Japan,JPN,"Wage and salaried workers, female (% of females employed)",SL.EMP.WORK.FE.ZS,1992,75.4000015258789
2178049,Japan,JPN,"Wage and salaried workers, total (% of total employed)",SL.EMP.WORK.ZS,1992,79.5
2178050,Japan,JPN,"Wage and salary workers, male (% of males employed)",SL.EMP.WORK.MA.ZS,1992,82.4000015258789
2178051,Japan,JPN,"Water productivity, total (constant 2005 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,1992,43.893675742160795
2178052,Japan,JPN,Wholesale price index (2010 = 100),FP.WPI.TOTL,1992,107.85870533905899
2300621,Japan,JPN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1993,-0.582713351511103
2300622,Japan,JPN,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,1993,3323760818836.95
2300623,Japan,JPN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1993,3581852953675.34
2300624,Japan,JPN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1993,-0.827791939237429
2300625,Japan,JPN,Adjusted net national income per capita (constant 2005 US$),NY.ADJ.NNTY.PC.KD,1993,26689.1567003673
2300626,Japan,JPN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1993,28761.5866390067
2300627,Japan,JPN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,1993,15.5762175155853
2300628,Japan,JPN,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,1993,693697750408.85
2300629,Japan,JPN,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1993,0.13779020575614198
2300630,Japan,JPN,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1993,6136583266.49382
2300631,Japan,JPN,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,1993,19.5692385020179
2300632,Japan,JPN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1993,871529735154.32
2300633,Japan,JPN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1993,3.4
2300634,Japan,JPN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1993,151421380000.0
2300635,Japan,JPN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1993,0.00404632244825426
2300636,Japan,JPN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1993,180205802.658717
2300637,Japan,JPN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,1993,31.88742942
2300638,Japan,JPN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1993,0.000159543190676124
2300639,Japan,JPN,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1993,7105367.67699467
2300640,Japan,JPN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1993,0.0042058656389303796
2300641,Japan,JPN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,1993,0.0
2300642,Japan,JPN,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,1993,0.0
2300643,Japan,JPN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1993,12.3182135869803
2300644,Japan,JPN,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1993,548600264845.68
2300645,Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1993,4.08
2300646,Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,1993,43.1768103233543
2300647,Japan,JPN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1993,19.1204688182875
2300648,Japan,JPN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1993,24.0563415050668
2300649,Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,1993,15.2879868348875
2300650,Japan,JPN,Agricultural land (sq. km),AG.LND.AGRI.K2,1993,55740.0
2300651,Japan,JPN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1993,2041000.0
2300652,Japan,JPN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1993,4356.45677694771
2300653,Japan,JPN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1993,0.482171364357146
2300654,Japan,JPN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1993,6.65858862799078
2300655,Japan,JPN,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,1993,14607.714993419098
2300656,Japan,JPN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,1.7275923124442198
2300657,Japan,JPN,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,1993,-9.283456978528973
2300658,Japan,JPN,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1993,58766837418.5251
2300659,Japan,JPN,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,1993,5966563156600.0
2300660,Japan,JPN,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,1993,8411110616400.0
2300661,Japan,JPN,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,1993,75640980454.6493
2300662,Japan,JPN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1993,5484.2001953125
2300663,Japan,JPN,"Air transport, passengers carried",IS.AIR.PSGR,1993,80063904.0
2300664,Japan,JPN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,1993,474400.0
2300665,Japan,JPN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1993,16.6121029221313
2300666,Japan,JPN,Arable land (% of land area),AG.LND.ARBL.ZS,1993,12.849698299506302
2300667,Japan,JPN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1993,0.0376196441189696
2300668,Japan,JPN,Arable land (hectares),AG.LND.ARBL.HA,1993,4685000.0
2300669,Japan,JPN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1993,0.365515564007658
2300670,Japan,JPN,"Armed forces personnel, total",MS.MIL.TOTL.P1,1993,242000.0
2300671,Japan,JPN,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1993,153000000.0
2300672,Japan,JPN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1993,2119000000.0
2300673,Japan,JPN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1993,9.6
2300674,Japan,JPN,Cereal production (metric tons),AG.PRD.CREL.MT,1993,10737390.0
2300675,Japan,JPN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1993,4429.361
2300676,Japan,JPN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1993,384931708700.0
2300677,Japan,JPN,Changes in inventories (current LCU),NE.GDI.STKB.CN,1993,384931708700.0
2300678,Japan,JPN,Changes in inventories (current US$),NE.GDI.STKB.CD,1993,3461684571.99693
2300679,Japan,JPN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,1993,10.028556102479499
2300680,Japan,JPN,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1993,0.275769706691619
2300681,Japan,JPN,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,1993,0.290939182780988
2300682,Japan,JPN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1993,0.413199699271345
2300683,Japan,JPN,CO2 emissions (kt),EN.ATM.CO2E.KT,1993,1108248.074
2300684,Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1993,8.89901774587268
2300685,Japan,JPN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1993,38.339972694458496
2300686,Japan,JPN,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1993,10.082323589943801
2300687,Japan,JPN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1993,111737.15699999999
2300688,Japan,JPN,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1993,59.486404034120596
2300689,Japan,JPN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1993,659256.927
2300690,Japan,JPN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1993,24.3645850866857
2300691,Japan,JPN,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1993,1.89549084516262
2300692,Japan,JPN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1993,13.9071237539509
2300693,Japan,JPN,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1993,26.469284168591297
2300694,Japan,JPN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1993,293345.332
2300695,Japan,JPN,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1993,21.494697862312695
2300696,Japan,JPN,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1993,2.42677612445625
2300697,Japan,JPN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,1993,4.6209263935024603e-07
2300698,Japan,JPN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1993,1.0243599126797902
2300699,Japan,JPN,Consumer price index (2010 = 100),FP.CPI.TOTL,1993,100.541666666667
2300700,Japan,JPN,"Contributing family workers, female (% of females employed)",SL.FAM.WORK.FE.ZS,1993,13.1000003814697
2300701,Japan,JPN,"Contributing family workers, male (% of males employed)",SL.FAM.WORK.MA.ZS,1993,2.0
2300702,Japan,JPN,"Contributing family workers, total (% of total employed)",SL.FAM.WORK.ZS,1993,6.5
2300703,Japan,JPN,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,1993,104.66
2300704,Japan,JPN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1993,7.1
2300705,Japan,JPN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1993,111.1978
2300706,Japan,JPN,Deposit interest rate (%),FR.INR.DPST,1993,2.144
2300707,Japan,JPN,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,1993,-7662013641000.0
2300708,Japan,JPN,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1993,68805364100.0
2300709,Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1993,6789.281814093921
2300710,Japan,JPN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1993,4.855324027950308
2300711,Japan,JPN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1993,15.7433964154653
2300712,Japan,JPN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1993,10.883859574414801
2300713,Japan,JPN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1993,21.4007489698533
2300714,Japan,JPN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1993,28.3802416788402
2300715,Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1993,14.7713751874417
2300716,Japan,JPN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1993,51.9155205727604
2300717,Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1993,1.35447634163865
2300718,Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1993,11896000000.0
2300719,Japan,JPN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1993,5.900000095367429
2300720,Japan,JPN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,1993,6.699999809265139
2300721,Japan,JPN,"Employment in agriculture, male (% of male employment)",SL.AGR.EMPL.MA.ZS,1993,5.400000095367429
2300722,Japan,JPN,Employment in industry (% of total employment),SL.IND.EMPL.ZS,1993,34.2999992370605
2300723,Japan,JPN,"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,1993,26.600000381469695
2300724,Japan,JPN,"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,1993,39.5
2300725,Japan,JPN,Employment in services (% of total employment),SL.SRV.EMPL.ZS,1993,59.2999992370605
2300726,Japan,JPN,"Employment in services, female (% of female employment)",SL.SRV.EMPL.FE.ZS,1993,66.1999969482422
2300727,Japan,JPN,"Employment in services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,1993,54.5999984741211
2300728,Japan,JPN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,1993,49.0999984741211
2300729,Japan,JPN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,1993,49.0
2300730,Japan,JPN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,1993,76.3000030517578
2300731,Japan,JPN,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,1993,76.099998474121
2300732,Japan,JPN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,1993,62.2999992370605
2300733,Japan,JPN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,1993,62.2000007629395
2300734,Japan,JPN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,1993,44.2000007629395
2300735,Japan,JPN,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,1993,44.2000007629395
2300736,Japan,JPN,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,1993,45.2000007629395
2300737,Japan,JPN,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,1993,45.2999992370605
2300738,Japan,JPN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,1993,44.7000007629395
2300739,Japan,JPN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,1993,44.7999992370605
2300740,Japan,JPN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1993,80.83024533883209
2300741,Japan,JPN,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,1993,5.019433650133871
2300742,Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1993,3667.012237425321
2300743,Japan,JPN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,1993,119.887112720864
2300744,Japan,JPN,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,1993,8947226.0
2300745,Japan,JPN,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1993,10255337.0
2300746,Japan,JPN,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1993,50244618404735.5
2300747,Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1993,9.057284362048199
2300748,Japan,JPN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1993,0.36329998349531
2300749,Japan,JPN,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1993,346591273508.795
2300750,Japan,JPN,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1993,33927883280400.0
2300751,Japan,JPN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1993,44465301904000.0
2300752,Japan,JPN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1993,399875734088.264
2300753,Japan,JPN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1993,2.19057887232489
2300754,Japan,JPN,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1993,1283909432600.0
2300755,Japan,JPN,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1993,10754299744700.0
2300756,Japan,JPN,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1993,96713242030.8675
2300757,Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1993,1.4580000000000002
2300758,Japan,JPN,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,1993,2912975264056.64
2300759,Japan,JPN,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,1993,307523394460100.0
2300760,Japan,JPN,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1993,336675313820000.0
2300761,Japan,JPN,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1993,3027715600668.36
2300762,Japan,JPN,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,1993,68.592523025768
2300763,Japan,JPN,"Final consumption expenditure, etc. (annual % growth)",NE.CON.TETC.KD.ZG,1993,1.32608505226915
2300764,Japan,JPN,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,1993,2850124681441.23
2300765,Japan,JPN,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,1993,299861380819100.0
2300766,Japan,JPN,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,1993,336744119184100.0
2300767,Japan,JPN,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,1993,3028334366184.4
2300768,Japan,JPN,Fixed telephone subscriptions,IT.MLT.MAIN,1993,58830075.0
2300769,Japan,JPN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1993,47.5744947466519
2300770,Japan,JPN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1993,0.565699537425018
2300771,Japan,JPN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,1993,17.5069718125158
2300772,Japan,JPN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1993,106.24
2300773,Japan,JPN,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,1993,10.1768585131922
2300774,Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1993,0.0026885499442413307
2300775,Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1993,118698479.545512
2300776,Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,1993,68.3702687877126
2300777,Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,1993,249278.0
2300778,Japan,JPN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1993,0.0218334435017077
2300779,Japan,JPN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1993,82.363537384163
2300780,Japan,JPN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1993,0.5893573232494139
2300781,Japan,JPN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1993,20.5826656640646
2300782,Japan,JPN,GDP (constant LCU),NY.GDP.MKTP.KN,1993,417036179130200.0
2300783,Japan,JPN,GDP (current LCU),NY.GDP.MKTP.CN,1993,490934148985300.0
2300784,Japan,JPN,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1993,4018744797227.87
2300785,Japan,JPN,GDP at market prices (current US$),NY.GDP.MKTP.CD,1993,4414962786901.36
2300786,Japan,JPN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1993,117.71979831803199
2300787,Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,0.171062719640176
2300788,Japan,JPN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1993,32269.7436663123
2300789,Japan,JPN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1993,3348719.88124077
2300790,Japan,JPN,GDP per capita (current LCU),NY.GDP.PCAP.CN,1993,3942106.29043249
2300791,Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,35451.2975115738
2300792,Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,-0.075874039649733
2300793,Japan,JPN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,1993,30587.209535718197
2300794,Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1993,21536.8446820402
2300795,Japan,JPN,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,1993,36270.0
2300796,Japan,JPN,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,1993,8.34118010939445
2300797,Japan,JPN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,1993,5.87313139079176
2300798,Japan,JPN,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,1993,3809208726740.2
2300799,Japan,JPN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1993,2682112489322.56
2300800,Japan,JPN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1993,14.2943457413881
2300801,Japan,JPN,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1993,3.19561941435271
2300802,Japan,JPN,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1993,611820228259.914
2300803,Japan,JPN,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1993,65905061830400.0
2300804,Japan,JPN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1993,70175824618500.0
2300805,Japan,JPN,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1993,631090045113.302
2300806,Japan,JPN,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,1993,-79.388853314621
2300807,Japan,JPN,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1993,4053102899203.92
2300808,Japan,JPN,GNI (constant LCU),NY.GNP.MKTP.KN,1993,420800827500843.0
2300809,Japan,JPN,GNI (current LCU),NY.GNP.MKTP.CN,1993,495226779998200.0
2300810,Japan,JPN,GNI (current US$),NY.GNP.MKTP.CD,1993,4453566347519.46
2300811,Japan,JPN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1993,0.198666342488238
2300812,Japan,JPN,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1993,32545.632581774902
2300813,Japan,JPN,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1993,3378949.27973311
2300814,Japan,JPN,GNI per capita (current LCU),NY.GNP.PCAP.CN,1993,3976575.28745262
2300815,Japan,JPN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1993,-0.0483384638901896
2300816,Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1993,33170.0
2300817,Japan,JPN,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,1993,30874.6274714455
2300818,Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1993,21730.0
2300819,Japan,JPN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1993,4130922296600.6
2300820,Japan,JPN,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,1993,3845002606783.93
2300821,Japan,JPN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1993,2705564349975.46
2300822,Japan,JPN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1993,3.4788900000000003
2300823,Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1993,29.216898101907105
2300824,Japan,JPN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1993,-3.06042276684053
